Date,High,Low,Open,Close,Volume,AdjClose,%Change,MA5,MA10,MA15,MA20,MA25,MA30,MA50,MA100,MA200,EMA5,EMA10,EMA15,EMA20,EMA25,EMA30,EMA50,EMA100,EMA200,UpperBand,LowerBand,Sto%K,Sto%D,CCI,ROC,ForceIndex,RSI(14),Rating
12/1/2016,220.7299957,219.1499939,220.7299957,219.5700073,79040500,206.2242584,-0.0037,-0.0056,-0.002,0.0027,0.0121,0.0161,0.0176,0.0192,0.0182,0.0482,-0.0028,-0.0005,0.0031,0.0062,0.0087,0.0105,0.0153,0.0239,0.037,-0.0219,0.0485,-139.9345985,-105.7958789,21.8374513,0.264855767,794.3608844,59.21575064,Hold
12/2/2016,220.25,219.2599945,219.6699982,219.6799927,74840300,206.3275604,0.0005,-0.004,-0.0023,0.0022,0.0103,0.0156,0.0173,0.0193,0.0184,0.048,-0.0016,0,0.0031,0.0061,0.0085,0.0103,0.0151,0.0239,0.0371,-0.0186,0.0409,-153.9742852,-139.5603475,9.59467963,0.540059895,-330.3726012,59.6131641,Hold
12/5/2016,221.3999939,220.4199982,220.6499939,221,67837800,207.567337,0.006,0.0036,0.0034,0.0074,0.0138,0.0204,0.0225,0.0252,0.0243,0.0535,0.003,0.0049,0.008,0.0109,0.0134,0.0153,0.0204,0.0294,0.0428,-0.0077,0.0363,-183.9174932,-159.275459,61.9844984,0.386102295,267.5895642,64.13061471,Hold
12/6/2016,221.7400055,220.6600037,221.2200012,221.6999969,59877400,208.2247925,0.0032,0.0063,0.0055,0.0092,0.0141,0.0221,0.0246,0.028,0.0272,0.0561,0.0041,0.0066,0.0098,0.0128,0.0153,0.0173,0.0227,0.032,0.0456,-0.0048,0.0338,-208.9815126,-182.291097,77.71917677,0.507745217,562.3739204,66.28435171,Hold
12/7/2016,224.6699982,221.3800049,221.5200043,224.6000061,110738100,210.9485321,0.0131,0.0188,0.0179,0.0208,0.0254,0.0337,0.0369,0.0407,0.0403,0.0691,0.0114,0.0161,0.0201,0.0235,0.0263,0.0286,0.0346,0.0445,0.0586,0.0061,0.0454,-103.2809787,-165.3933282,164.6968154,1.767102442,3203.422619,73.4080157,Hold
12/8/2016,225.6999969,224.2599945,224.5700073,225.1499939,99714400,211.4650726,0.0024,0.0174,0.0185,0.0214,0.0255,0.0336,0.0378,0.0424,0.0424,0.0709,0.0092,0.0152,0.0197,0.0235,0.0266,0.0291,0.0356,0.0461,0.0605,0.0044,0.0474,-92.10414685,-134.7888794,168.8370733,1.638662923,4373.612103,74.50803115,Hold
12/9/2016,226.5299988,225.3699951,225.4100037,226.5099945,88005800,212.7424316,0.006,0.0184,0.0226,0.0253,0.0296,0.037,0.0422,0.0479,0.0483,0.0765,0.0102,0.0174,0.0225,0.0267,0.0302,0.0329,0.0402,0.0513,0.0661,0.0057,0.0546,-83.10185091,-92.82899216,155.7146053,2.73494644,4628.76453,77.03766334,Hold
12/12/2016,226.9600067,225.7599945,226.3999939,226.25,102016100,212.49823,-0.0011,0.011,0.0192,0.0218,0.0262,0.0324,0.0389,0.0455,0.0465,0.0744,0.006,0.0132,0.0186,0.0231,0.0267,0.0296,0.0374,0.0491,0.0641,0.0014,0.0522,-85.1696927,-86.79189682,126.711749,2.417265878,5624.350455,75.49527375,Hold
12/13/2016,228.3399963,227,227.0200043,227.7599945,110477500,213.9164429,0.0067,0.013,0.0233,0.0262,0.0307,0.036,0.0437,0.0515,0.053,0.0806,0.0084,0.0163,0.0222,0.027,0.0309,0.0341,0.0425,0.0549,0.0704,0.0042,0.0587,-56.94830941,-75.07328434,128.5434789,3.348750248,8498.133074,78.22225075,Sell
12/14/2016,228.2299957,225.3699951,227.4100037,225.8800049,142501800,212.1507416,-0.0083,-0.0008,0.0117,0.0154,0.0196,0.0247,0.0326,0.0417,0.0437,0.0709,0.0001,0.0065,0.012,0.0167,0.0206,0.0238,0.0325,0.0452,0.0608,-0.007,0.0477,-76.16159369,-72.75986527,84.41259012,2.873805051,8298.137959,68.06622538,Hold
12/15/2016,227.8099976,225.8899994,226.1600037,226.8099976,124972600,213.0242004,0.0041,0.0022,0.0134,0.018,0.0221,0.0267,0.0345,0.0449,0.0475,0.0745,0.0028,0.0087,0.0141,0.0189,0.0229,0.0262,0.0353,0.0485,0.0644,-0.0048,0.0505,-66.65714722,-66.58901677,79.02118955,3.245635242,6819.584074,70.13211825,Hold
12/16/2016,226.0800018,224.6699982,226.0099945,225.0399933,156420200,212.6075745,-0.002,-0.0012,0.0082,0.0141,0.018,0.0228,0.0298,0.0418,0.0449,0.0717,0.0006,0.0055,0.0106,0.0152,0.0192,0.0226,0.0319,0.0455,0.0616,-0.0089,0.0464,-71.19061693,-71.33645261,45.97450366,2.428242082,6855.556342,67.87650023,Hold
12/19/2016,226.0200043,225.0800018,225.25,225.5299988,90341100,213.0704956,0.0022,0.0011,0.0074,0.0149,0.0186,0.0232,0.0293,0.043,0.0467,0.0733,0.0018,0.0062,0.0112,0.0158,0.0198,0.0232,0.0328,0.0468,0.0632,-0.008,0.0466,-66.15339147,-68.00038521,44.85405464,2.327149936,1917.005168,69.06696484,Hold
12/20/2016,226.5700073,225.8800049,226.1499939,226.3999939,89838800,213.8924103,0.0039,0.0044,0.0086,0.0168,0.0206,0.0253,0.0305,0.0459,0.0502,0.0767,0.0038,0.0083,0.0132,0.0178,0.0218,0.0253,0.0353,0.0497,0.0665,-0.0067,0.0494,-57.20981743,-64.85127527,53.62808193,1.395543332,2180.691014,71.11382456,Hold
12/21/2016,226.4499969,225.7700043,226.25,225.7700043,67909000,213.2972412,-0.0028,0.0016,0.0031,0.012,0.016,0.0204,0.0253,0.0419,0.0467,0.0728,0.0007,0.0045,0.0091,0.0135,0.0175,0.021,0.0311,0.0458,0.0628,-0.0112,0.0448,-65.66907592,-63.0107616,40.00995291,0.866416641,376.7656311,67.62429718,Hold
12/22/2016,225.7400055,224.9199982,225.6000061,225.3800049,56219100,212.9287872,-0.0017,-0.0012,0.0003,0.0082,0.0128,0.017,0.0216,0.0388,0.0444,0.0702,-0.0007,0.0022,0.0064,0.0106,0.0145,0.018,0.0281,0.0431,0.0603,-0.0141,0.0411,-94.58601855,-72.48830397,13.81929743,0.087596813,242.0554115,65.48208418,Hold
12/23/2016,225.7200012,225.2100067,225.4299927,225.7100067,36697800,213.2405853,0.0015,0.0004,0.0011,0.0075,0.0129,0.0169,0.0215,0.0391,0.0453,0.071,0.0005,0.003,0.0069,0.0109,0.0148,0.0182,0.0284,0.0437,0.0611,-0.0139,0.0412,-96.6071017,-85.62073206,10.91271506,0.349346602,-248.0248498,66.45062778,Hold
12/27/2016,226.7299957,226,226.0200043,226.2700043,42672500,213.7696075,0.0025,0.0023,0.0033,0.0078,0.0142,0.0179,0.0225,0.0403,0.0473,0.073,0.002,0.0045,0.0082,0.0121,0.0159,0.0194,0.0297,0.0453,0.063,-0.0121,0.0418,-109.3449236,-100.179348,45.5481454,-0.06864144,690.8105797,68.08680388,Hold
12/28/2016,226.5899963,224.2700043,226.5700073,224.3999939,64095000,212.0029144,-0.0083,-0.0067,-0.0056,-0.0024,0.0042,0.0079,0.0123,0.0304,0.0381,0.0634,-0.0042,-0.0031,-0.0001,0.0034,0.0069,0.0102,0.0204,0.0359,0.0536,-0.0206,0.0302,-300.4184945,-168.7901733,-71.8260421,-0.069680241,-654.5932686,57.92673629,Hold
12/29/2016,224.8899994,223.8399963,224.4799957,224.3500061,48696100,211.9556885,-0.0002,-0.0051,-0.0049,-0.0038,0.0029,0.0066,0.0107,0.0289,0.0374,0.0625,-0.003,-0.0027,-0.0003,0.0029,0.0062,0.0093,0.0193,0.035,0.0528,-0.02,0.0268,-264.0957303,-224.6197161,-136.6684986,-0.501591819,-317.4430518,57.67896249,Hold
12/30/2016,224.8300018,222.7299957,224.7299957,223.5299988,108998300,211.1809998,-0.0037,-0.0075,-0.0084,-0.0078,-0.0019,0.002,0.0059,0.024,0.0332,0.058,-0.0044,-0.0052,-0.0035,-0.0007,0.0023,0.0053,0.015,0.0305,0.0484,-0.0216,0.0185,-205.8644334,-256.7928861,-145.0471111,-0.670989597,-2059.518355,53.62677794,Buy
1/3/2017,225.8300018,223.8800049,225.0399933,225.2400055,91366500,212.7965393,0.0077,0.0017,0,-0.0001,0.0045,0.009,0.0126,0.0308,0.0408,0.0655,0.0021,0.002,0.0036,0.0063,0.0092,0.0121,0.0218,0.0376,0.0557,-0.0112,0.0207,-177.0669401,-215.6757013,-44.4859241,-0.128575427,-1001.258951,59.94636571,Hold
1/4/2017,226.75,225.6100006,225.6199951,226.5800018,78744400,214.0625,0.0059,0.0081,0.0059,0.0058,0.0089,0.0141,0.0174,0.0358,0.0465,0.0712,0.0054,0.0065,0.0084,0.0111,0.014,0.017,0.0268,0.0429,0.0613,-0.0037,0.0219,-157.5908314,-180.1740683,65.42856575,0.079521158,602.5984419,64.07755143,Hold
1/5/2017,226.5800018,225.4799957,226.2700043,226.3999939,78379000,213.8924103,-0.0008,0.007,0.0046,0.0045,0.0066,0.0119,0.0152,0.0336,0.0451,0.0697,0.0031,0.0046,0.0066,0.0093,0.0122,0.0151,0.0249,0.0412,0.0598,-0.0021,0.0155,-173.9681548,-169.5419754,51.5562582,0.279032708,755.2781079,63.13534111,Hold
1/6/2017,227.75,225.8999939,226.5299988,227.2100067,71559900,214.6576843,0.0036,0.0088,0.0082,0.0081,0.0089,0.0143,0.0177,0.0361,0.0484,0.0729,0.0044,0.0067,0.009,0.0117,0.0146,0.0175,0.0274,0.044,0.0628,0.0002,0.0176,-160.8028791,-164.1206218,106.8784129,0.811960241,1014.074627,65.58714774,Hold
1/9/2017,227.0700073,226.4199982,226.9100037,226.4600067,46939700,213.9491425,-0.0033,0.003,0.0042,0.004,0.0047,0.0095,0.0131,0.0314,0.0444,0.0687,0.0007,0.0028,0.0049,0.0075,0.0104,0.0132,0.0231,0.0397,0.0587,-0.0035,0.013,-174.917247,-169.8960936,72.97527495,0.332280615,84.27314914,61.50825206,Hold
1/10/2017,227.4499969,226.0099945,226.4799957,226.4600067,63771900,213.9491425,0,0.0004,0.0037,0.0037,0.0041,0.008,0.0121,0.0301,0.0439,0.068,0.0005,0.0023,0.0043,0.0068,0.0096,0.0123,0.0222,0.0389,0.058,-0.0042,0.0125,-174.917247,-170.2124577,63.9173242,0.083985237,1241.146591,61.50825206,Hold
1/11/2017,227.1000061,225.5899963,226.3600006,227.1000061,74650000,214.5537567,0.0028,0.0021,0.0062,0.0061,0.0066,0.0094,0.014,0.0316,0.0463,0.0704,0.0022,0.0042,0.0062,0.0087,0.0114,0.0142,0.024,0.0409,0.0603,-0.0021,0.0155,-162.8731485,-170.9025475,57.37314238,1.203210952,1939.457939,63.73994551,Hold
1/12/2017,226.75,224.9600067,226.5,226.5299988,72113200,214.0152588,-0.0025,-0.0009,0.0034,0.0032,0.0036,0.0056,0.0102,0.0275,0.0432,0.0671,-0.0002,0.0014,0.0032,0.0056,0.0082,0.0109,0.0206,0.0375,0.057,-0.0051,0.0125,-173.6001897,-170.4635284,21.18461329,0.971698532,2043.874885,60.38206528,Hold
1/13/2017,227.3999939,226.6900024,226.7299957,227.0500031,62717900,214.5065308,0.0023,0.0013,0.0047,0.0054,0.0059,0.0068,0.0115,0.0285,0.0451,0.0689,0.0014,0.003,0.0049,0.0071,0.0097,0.0124,0.022,0.0391,0.0587,-0.0029,0.0148,-163.8139037,-166.762414,76.45833261,1.574730212,1072.470731,62.3316954,Hold
1/17/2017,226.7799988,225.8000031,226.3099976,226.25,61240800,213.7507324,-0.0035,-0.0021,0,0.0015,0.0018,0.0026,0.0068,0.0233,0.0409,0.0645,-0.0014,-0.0004,0.0011,0.0033,0.0057,0.0082,0.0177,0.0347,0.0544,-0.0069,0.0107,-178.8696347,-172.094576,22.25478202,0.448406313,-190.928959,57.63277035,Hold
1/18/2017,226.8000031,225.8999939,226.5399933,226.75,54793300,214.2230988,0.0022,0.0003,0.001,0.0035,0.0038,0.0043,0.0078,0.0239,0.0427,0.0663,0.0005,0.0014,0.0029,0.0049,0.0073,0.0098,0.0192,0.0362,0.0561,-0.0049,0.0127,-169.4599548,-170.7144978,34.67486836,0.075024236,181.195129,59.67866007,Hold
1/19/2017,227,225.4100037,226.8399963,225.9100037,66608800,213.4295044,-0.0037,-0.0036,-0.0034,-0.0006,-0.0003,0.0003,0.0028,0.0183,0.0383,0.0618,-0.0021,-0.0019,-0.0007,0.0011,0.0033,0.0056,0.0148,0.0317,0.0516,-0.0089,0.0085,-185.268594,-177.8660612,5.9538121,-0.216419967,-818.0759143,54.88354912,Hold
1/20/2017,227.3099976,225.9700012,226.6999969,226.7400055,129168600,214.2136536,0.0037,0.0011,0.0006,0.0032,0.0033,0.0038,0.0056,0.0203,0.0416,0.065,0.001,0.0015,0.0026,0.0043,0.0064,0.0087,0.0178,0.0348,0.0548,-0.0054,0.0122,-169.6481059,-174.7922182,36.99563551,-0.206855284,341.6652956,58.43715803,Hold
1/23/2017,226.8099976,225.2700043,226.7400055,226.1499939,75061600,213.6562195,-0.0026,-0.0017,-0.0022,-0.0001,0.0006,0.0012,0.002,0.0163,0.0384,0.0617,-0.0011,-0.0009,0,0.0016,0.0035,0.0057,0.0145,0.0314,0.0515,-0.0081,0.0095,-264.1808346,-206.3658448,-37.0881761,-0.136912432,-219.8726708,55.11381846,Hold
1/24/2017,228.0800018,226.2700043,226.3999939,227.6000061,95555300,215.0261383,0.0064,0.0055,0.0047,0.0058,0.007,0.0073,0.008,0.0216,0.0445,0.0678,0.0036,0.0045,0.0056,0.0072,0.0092,0.0114,0.0202,0.0373,0.0575,-0.0022,0.0163,-318.3937165,-250.7408857,135.3041513,0.50338872,451.3856472,60.98591346,Hold
1/25/2017,229.5700073,228.5099945,228.6999969,229.5700073,84437700,216.8873138,0.0087,0.013,0.0129,0.0133,0.0152,0.0157,0.0162,0.0293,0.053,0.0764,0.0081,0.0108,0.0125,0.0144,0.0165,0.0188,0.0278,0.0453,0.0659,0.0038,0.0269,-175.1126204,-252.5623905,204.073687,1.087632845,2425.09723,67.25376827,Hold
1/26/2017,229.7100067,229.0099945,229.3999939,229.3300018,59970700,216.6605682,-0.001,0.0094,0.0104,0.0109,0.0133,0.0138,0.0145,0.027,0.0512,0.0746,0.0047,0.0079,0.01,0.012,0.0142,0.0166,0.0257,0.0433,0.0641,0.0005,0.0264,-174.7250206,-222.7437858,151.8768843,1.236037777,1291.791352,65.86544268,Hold
1/27/2017,229.5899963,228.7599945,229.4199982,228.9700012,59711100,216.3204651,-0.0016,0.0048,0.0078,0.0085,0.011,0.0115,0.0122,0.024,0.0488,0.0722,0.0021,0.0052,0.0074,0.0094,0.0117,0.014,0.0231,0.0408,0.0617,-0.0019,0.0242,-181.8850869,-177.2409093,111.192737,0.845631282,1534.415642,63.74002926,Hold
1/30/2017,228.1999969,226.4100037,228.1699982,227.5500031,79737300,214.9788971,-0.0062,-0.0034,0.0005,0.0015,0.0037,0.0048,0.0056,0.0165,0.0417,0.065,-0.0028,-0.0009,0.001,0.0029,0.005,0.0072,0.0161,0.0336,0.0545,-0.0082,0.0159,-210.1286236,-188.9129103,12.17484154,0.574577995,602.6531896,56.05591259,Hold
1/31/2017,227.6000061,226.3200073,226.9799957,227.5299988,75880800,214.960022,-0.0001,-0.0047,0.0002,0.0013,0.0029,0.0044,0.005,0.0154,0.0411,0.0643,-0.0019,-0.0008,0.0008,0.0025,0.0045,0.0067,0.0154,0.0328,0.0538,-0.0069,0.0129,-210.5259946,-200.8465683,-3.329321116,0.34399802,1161.368982,55.95370754,Hold
2/1/2017,228.5899963,226.9400024,227.5299988,227.6199951,79117700,215.0450439,0.0004,-0.0042,0,0.0014,0.0024,0.0044,0.0051,0.0148,0.041,0.0641,-0.001,-0.0003,0.001,0.0026,0.0045,0.0066,0.0151,0.0326,0.0536,-0.0067,0.0117,-208.7360583,-209.7968921,24.73790221,0.756942933,657.7769474,56.33986292,Hold
2/2/2017,228.1000061,226.8200073,227.6199951,227.7700043,69657600,215.1867523,0.0007,-0.0019,0.0003,0.0017,0.0026,0.0047,0.0054,0.0146,0.0411,0.0643,-0.0002,0.0003,0.0015,0.003,0.0048,0.0068,0.0152,0.0326,0.0537,-0.0065,0.0118,-227.1001443,-215.4540657,10.12586467,0.454265514,1066.132441,57.01626647,Hold
2/3/2017,229.5500031,228.4600067,228.8200073,229.3399963,80563200,216.6700134,0.0069,0.0064,0.0064,0.0084,0.0092,0.0114,0.012,0.0206,0.0475,0.0711,0.0044,0.0059,0.0073,0.009,0.0108,0.0128,0.0213,0.0389,0.0603,-0.0006,0.0192,-193.693381,-209.8431945,87.06090379,1.410580957,1324.358402,63.40668521,Hold
2/6/2017,229.3300018,228.5399933,228.8699951,228.9299927,57790100,216.2826843,-0.0018,0.0042,0.0034,0.0058,0.0068,0.0087,0.0098,0.0178,0.0449,0.0686,0.0018,0.0033,0.0048,0.0065,0.0083,0.0103,0.0187,0.0362,0.0577,-0.0035,0.0172,-202.4170046,-207.7368433,66.93228925,0.584368966,-349.4160023,60.86208696,Hold
2/7/2017,229.6600037,228.7200012,229.3800049,228.9400024,57931200,216.2921448,0,0.0031,0.0023,0.0053,0.0064,0.0079,0.0093,0.017,0.0441,0.0681,0.0012,0.0028,0.0043,0.0059,0.0077,0.0097,0.018,0.0355,0.0571,-0.0039,0.017,-202.2039315,-199.4381057,66.53557408,-0.27441396,-213.4321326,60.90335748,Hold
2/8/2017,229.3899994,228.3099976,228.9400024,229.2400055,51566200,216.5755463,0.0013,0.0032,0.003,0.0058,0.0072,0.0083,0.0101,0.0175,0.0446,0.0689,0.0017,0.0033,0.0049,0.0065,0.0083,0.0103,0.0185,0.0361,0.0579,-0.0034,0.018,-195.8210186,-200.1473183,51.55065649,-0.039242015,131.5356698,62.18961647,Hold
2/9/2017,230.9499969,229.2400055,229.2400055,230.6000061,65955200,217.8603821,0.0059,0.0077,0.0091,0.0111,0.0125,0.0135,0.0156,0.0227,0.05,0.0746,0.0051,0.0076,0.0095,0.0113,0.0132,0.0152,0.0236,0.0414,0.0634,0.0007,0.0247,-130.4512631,-176.1587378,108.1371306,0.711868381,1900.489185,67.42245675,Hold
2/10/2017,231.7700043,230.6199951,231,231.5099945,66015900,218.7201233,0.0039,0.0092,0.0125,0.0137,0.0158,0.0168,0.019,0.0257,0.0533,0.0783,0.006,0.0094,0.0118,0.0138,0.0158,0.0179,0.0265,0.0446,0.0668,0.0023,0.0296,-137.2705633,-154.5142817,141.2651855,1.740276021,2482.264726,70.37681366,Hold
2/13/2017,233.0700073,232.0500031,232.0800018,232.7700043,55182100,219.9105225,0.0054,0.0127,0.0169,0.0178,0.0202,0.0214,0.0234,0.0302,0.0581,0.0835,0.0076,0.0122,0.0151,0.0174,0.0197,0.0219,0.0308,0.0492,0.0718,0.0042,0.0367,-94.95533131,-120.8923859,154.1850724,2.302986594,2684.87322,73.9054292,Hold
2/14/2017,233.7100067,232.1600037,232.5599976,233.6999969,71109000,220.7891541,0.004,0.0134,0.0186,0.0199,0.023,0.0245,0.0263,0.0331,0.0613,0.0871,0.0077,0.0132,0.0167,0.0194,0.0219,0.0243,0.0335,0.0523,0.0752,0.0046,0.042,-74.84240498,-102.3560999,134.9684728,2.671119502,3983.811849,76.16243818,Hold
2/15/2017,235.1399994,233.3899994,233.4499969,234.9199982,86785800,221.9417267,0.0052,0.0145,0.0212,0.0234,0.0266,0.0286,0.0301,0.037,0.0659,0.092,0.0086,0.0151,0.0192,0.0223,0.0251,0.0277,0.0373,0.0566,0.0799,0.0053,0.0489,-49.64041472,-73.14605034,136.1155869,3.139121852,4575.098524,78.75796447,Hold
2/16/2017,235.1600037,233.8500061,234.9499969,234.7200012,84722400,221.7528229,-0.0009,0.0087,0.0171,0.0209,0.0239,0.0262,0.0277,0.0347,0.0641,0.0903,0.0052,0.0116,0.016,0.0194,0.0223,0.025,0.035,0.0545,0.0781,0.0013,0.0476,-51.66500385,-58.71594118,112.1110359,2.345875817,4634.432663,77.27289128,Hold
2/17/2017,235.0899963,233.9299927,233.9499969,235.0899963,77204100,222.1023254,0.0016,0.0067,0.0157,0.0209,0.0236,0.0264,0.0281,0.0349,0.0648,0.0912,0.0045,0.0108,0.0154,0.0189,0.022,0.0249,0.0351,0.055,0.0789,-0.0004,0.0488,-47.7113533,-49.67225729,97.17833188,2.690756836,4485.69769,78.09584281,Hold
2/21/2017,236.6900024,235.5099945,235.5200043,236.4900055,88946100,223.4249878,0.006,0.0096,0.0192,0.0252,0.0278,0.031,0.033,0.0397,0.0701,0.0968,0.007,0.0137,0.0187,0.0226,0.0259,0.0289,0.0396,0.06,0.0843,0.0022,0.0548,-34.39737802,-44.59124506,111.807724,3.297781815,6092.311111,80.9126607,Hold
2/22/2017,236.5399933,235.8300018,236.0200043,236.2799988,62115200,223.2265778,-0.0009,0.0055,0.015,0.0216,0.0246,0.0284,0.0307,0.0376,0.0681,0.095,0.004,0.0105,0.0155,0.0196,0.023,0.0262,0.0371,0.0578,0.0824,-0.0023,0.053,-36.40761239,-39.50544791,95.34383892,3.070998369,3333.223178,79.26594663,Hold
2/23/2017,236.8999939,235.5599976,236.8800049,236.4400024,74615900,223.3777618,0.0007,0.004,0.0125,0.0197,0.0234,0.0273,0.0299,0.0372,0.0678,0.0949,0.0031,0.0091,0.0142,0.0183,0.0219,0.0251,0.0363,0.0573,0.0822,-0.0052,0.0536,-57.41836811,-42.74111951,85.38235204,2.532530104,3475.338923,79.60652732,Hold
2/24/2017,236.7899933,235.4100037,235.4600067,236.7400055,82381600,223.6612091,0.0013,0.004,0.0106,0.0185,0.0231,0.0269,0.0297,0.0375,0.068,0.0954,0.0029,0.0085,0.0135,0.0177,0.0213,0.0246,0.0361,0.0574,0.0826,-0.0067,0.0549,-54.11863136,-49.31487062,74.37043114,2.259090632,3089.87567,80.26117552,Hold
2/27/2017,237.3099976,236.3500061,236.6399994,237.1100006,56515400,224.0107574,0.0016,0.0038,0.0096,0.0174,0.0231,0.0265,0.0299,0.038,0.0686,0.0963,0.003,0.0082,0.0132,0.0174,0.0211,0.0245,0.0361,0.0578,0.0834,-0.0078,0.056,-47.76933458,-53.10211135,77.96790052,1.864501498,1820.702044,81.06827423,Hold
2/28/2017,236.9499969,236.0200043,236.6699982,236.4700012,96961900,223.4060974,-0.0027,-0.0006,0.0044,0.0124,0.0185,0.0219,0.0255,0.0342,0.0647,0.0925,0.0002,0.0045,0.0091,0.0132,0.0169,0.0203,0.032,0.0538,0.0795,-0.0118,0.0508,-54.48777941,-52.12524845,60.01819608,1.185268077,1419.88168,75.33023646,Hold
3/1/2017,240.3200073,238.3699951,238.3899994,239.7799988,149158200,226.5332489,0.014,0.0134,0.0169,0.0244,0.0308,0.0344,0.0385,0.0476,0.0785,0.1069,0.0094,0.0151,0.0203,0.0248,0.0287,0.0323,0.0445,0.0671,0.0935,-0.0009,0.0646,-24.42920708,-42.22877369,123.9392806,2.068796294,7130.397412,82.30564387,Sell
3/2/2017,239.5700073,238.2100067,239.5599976,238.2700043,70246000,225.1066895,-0.0063,0.0041,0.0079,0.0148,0.0216,0.0257,0.0299,0.0397,0.0704,0.099,0.002,0.0071,0.0121,0.0165,0.0205,0.0241,0.0364,0.0591,0.0857,-0.009,0.0543,-56.83813119,-45.25170589,93.99717989,1.512434671,2110.445545,72.26709726,Hold
3/3/2017,238.6100006,237.7299957,238.1699982,238.4199982,81974300,225.2483673,0.0006,0.0031,0.0071,0.0129,0.02,0.0248,0.0288,0.0392,0.07,0.0988,0.0018,0.0063,0.0111,0.0155,0.0195,0.0231,0.0356,0.0585,0.0854,-0.0094,0.0511,-82.24464605,-54.50399477,74.5965403,1.416483084,1494.702595,72.62420945,Hold
3/6/2017,238.1199951,237.0099945,237.5,237.7100067,55391500,224.5776367,-0.003,-0.0013,0.0025,0.0076,0.0146,0.0202,0.0239,0.0349,0.0656,0.0946,-0.0008,0.0027,0.0071,0.0113,0.0151,0.0187,0.0312,0.0542,0.0812,-0.0135,0.0443,-92.92112182,-77.33463302,46.38503282,0.515899738,748.3718238,68.15009938,Hold
3/7/2017,237.7700043,236.7599945,237.3600006,237,65103700,223.9068146,-0.003,-0.0047,-0.0016,0.0028,0.0098,0.0156,0.0193,0.0308,0.0613,0.0904,-0.0025,-0.0002,0.0036,0.0075,0.0112,0.0147,0.027,0.05,0.0771,-0.016,0.037,-136.842337,-104.0027016,22.47538453,0.304729313,344.432905,63.90943243,Hold
3/8/2017,237.6399994,236.3999939,237.3399963,236.5599976,78168800,223.4911499,-0.0019,-0.007,-0.0036,-0.0002,0.0062,0.0121,0.0158,0.0279,0.0582,0.0875,-0.0029,-0.0017,0.0015,0.0051,0.0086,0.0119,0.024,0.047,0.0743,-0.0166,0.0301,-160.1059389,-129.9564659,1.429588975,0.050760676,-132.9332391,61.36152173,Hold
3/9/2017,237.2400055,235.7400055,236.6999969,236.8600006,90683900,223.7745819,0.0013,-0.0031,-0.0025,0.0003,0.0058,0.0118,0.0158,0.0282,0.0584,0.088,-0.0011,-0.0003,0.0024,0.0057,0.0091,0.0124,0.0243,0.0474,0.0748,-0.0135,0.0259,-158.9262517,-151.9581759,-20.96810511,0.050689524,-214.1731879,62.46052232,Hold
3/10/2017,238.0200043,236.5899963,237.9700012,237.6900024,81991700,224.5587006,0.0035,0.0016,0.0008,0.0032,0.0077,0.0137,0.0183,0.0308,0.0609,0.091,0.0016,0.0026,0.0052,0.0084,0.0116,0.0149,0.0268,0.05,0.0776,-0.0089,0.0249,-221.0039716,-180.0120541,16.11129581,0.244605715,945.0389165,65.39315393,Hold
3/13/2017,237.8600006,237.2400055,237.6199951,237.8099976,57256800,224.6721039,0.0005,0.0027,0.0009,0.0029,0.0067,0.0125,0.0176,0.0303,0.0602,0.0907,0.0014,0.0025,0.005,0.008,0.0112,0.0144,0.0262,0.0494,0.0773,-0.0073,0.0211,-218.6943334,-199.5415189,23.74910665,0.566683938,-1065.632082,65.80916762,Hold
3/14/2017,237.2400055,236.1900024,237.1799927,236.8999939,59880800,223.8123474,-0.0038,-0.0012,-0.0032,-0.0017,0.0015,0.0072,0.0124,0.0252,0.0549,0.0857,-0.0016,-0.0011,0.001,0.0038,0.0068,0.0098,0.0214,0.0445,0.0724,-0.0102,0.0135,-236.2046354,-225.3009802,-38.81638691,-1.201104695,-775.0623689,59.92743027,Hold
3/15/2017,239.4400024,237.2899933,237.5599976,238.9499969,96081800,225.7490997,0.0087,0.0075,0.0053,0.0068,0.0093,0.0146,0.0198,0.0329,0.0629,0.0943,0.0047,0.0062,0.0084,0.0113,0.0143,0.0173,0.029,0.0524,0.0807,-0.0016,0.0204,-196.7596074,-217.2195254,75.07422036,0.285380359,481.1127241,67.06783499,Hold
3/16/2017,239.1999969,238.1000061,239.1100006,238.4799957,78344000,225.305069,-0.002,0.0035,0.0036,0.0041,0.0062,0.0108,0.0162,0.0295,0.0596,0.0914,0.0018,0.0034,0.0056,0.0084,0.0113,0.0143,0.0259,0.0493,0.0777,-0.0041,0.0168,-227.8369509,-220.2670646,68.15460938,0.025172951,569.8995227,64.24155404,Hold
3/17/2017,237.9700012,237.0299988,237.75,237.0299988,89002100,224.9094086,-0.0018,0.0004,0.0018,0.0017,0.0037,0.0075,0.0128,0.0265,0.0565,0.0887,0,0.0014,0.0034,0.006,0.0088,0.0117,0.0231,0.0465,0.075,-0.0055,0.0131,-236.4758208,-220.3574597,-1.702529638,0.147731473,892.3297093,61.74469015,Hold
